molregno,molecular_complexity,mean_standard_value
1855843,4.49,872.86
1856404,4.81,814.0
1856777,3.15,540.37
1857768,3.79,1216.725
1859294,4.89,2955.355
1859432,4.85,1528.035
1859646,4.83,521.28
1860038,5.24,1282.185
1860481,5.35,7842.85
1861319,4.72,1020.97
1861658,4.78,235.21
1861935,3.77,658.895
1861937,3.34,649.53
1861938,3.42,888.525
1861939,3.6,736.595
1861940,3.71,504.17
1862314,4.81,276.06
1862631,4.39,341.675
1862668,5.01,10.8
1862740,5.09,140.225
1862741,5.09,192.505
1862758,4.37,521.09
1862938,4.8,1019.4
1862950,5.09,204.075
1862999,4.89,252.23
1863164,4.78,278.415
1863165,4.86,237.865
1863166,4.89,217.42
1863273,4.93,801.715
1863823,4.35,1224.64
1864412,4.67,1082.205
1864557,4.25,649.88
1864645,4.33,482.205
1865023,4.89,441.74
1865074,4.3,926.28
1865233,4.47,1113.24
1865248,4.56,547.86
1865418,4.71,1270.11
1865420,5.0,1578.07
1865918,5.18,574.12
1866035,4.86,1093.69
1866246,4.39,741.905
1866346,3.34,426.285
1866814,4.87,832.505
1867105,4.19,340.075
1867134,2.18,958.83
1867801,3.97,924.93
1868116,4.19,799.2
1868420,5.2,454.44
1868482,4.41,1282.795
1868789,4.18,1008.6
1868790,4.68,912.3
1868818,4.68,1166.285
1868928,4.44,1082.095
1869349,4.19,359.525
1869991,4.24,863.09
1870059,3.37,352.465
1870064,4.58,37.195
1870777,4.23,1288.65
1870827,3.84,775.41
1871261,3.34,1086.95
1872198,4.8,239.44
1872700,4.34,504.945
1873205,4.7,471.84
1873996,4.0,237.79
1874069,4.55,356.285
1874588,3.46,767.9
1874879,3.73,538.455
1875341,4.89,1817.745
1875402,4.06,749.975
1875685,4.42,954.095
1877394,4.2,52.315
1878480,4.72,462.835
1878569,4.45,582.135
1878641,3.65,400.69
1878801,4.1,342.885
1878802,3.38,451.455
1878803,3.38,703.94
1879455,3.88,794.705
1879525,4.07,801.715
1879933,4.37,804.835
1879969,4.86,182.28
1880411,4.41,1669.01
1880713,4.02,713.47
1880795,4.4,1397.015
1881063,4.28,1120.785
1881064,3.59,629.9
1881181,4.14,518.125
1881301,4.31,1244.175
1881348,3.84,822.29
1881734,4.43,963.495
1881819,4.8,1228.42
1881964,4.19,781.1
1882121,3.48,879.085
1882314,4.66,890.165
1882326,4.48,567.445
1883355,4.45,259.89
1883532,4.22,178.38
1884485,4.96,242.87
1884491,4.86,204.88
1884498,4.94,177.345
1884590,3.52,490.23
1884886,4.04,252.5
1885878,3.35,660.4
1886148,4.55,146.46
1888127,4.81,4.345
1888131,4.85,1131.45
1888290,4.68,809.165
1888446,4.81,393.755
1888527,4.33,783.75
1888554,4.38,775.655
1888714,4.47,965.205
1889138,4.1,753.075
1889392,4.94,1381.755
1889806,5.05,613.69
1890006,4.61,526.095
1890066,4.49,697.815
1890110,4.63,1002.5
1890383,4.54,390.02
1890690,5.12,520.975
1890801,4.89,914.76
1890809,4.36,566.305
1891400,3.95,1074.02
1891429,4.68,756.015
1891480,4.68,338.21
1891500,3.64,790.49
1891597,4.43,674.41
1891673,4.54,797.385
1891907,4.29,699.535
1892614,4.4,328.02
1892679,4.2,795.435
1892771,3.93,68.56
1893749,3.76,1011.765
1893789,4.97,1786.085
1894210,4.23,740.565
1894312,4.31,57.055
1894529,3.53,938.83
1894823,4.61,984.12
1894845,4.15,803.82
1894894,4.54,596.055
1894915,4.63,776.23
1894990,3.13,1053.89
1895150,3.62,899.71
1895242,4.47,939.505
1895304,3.46,372.32
1895448,4.68,277.795
1895557,3.9,768.75
1895573,4.3,1030.665
1895778,5.19,3786.01
1895885,4.45,777.09
1895889,4.73,565.235
1896085,3.93,638.145
1896178,4.31,753.495
1896449,4.15,1016.51
1896509,4.24,948.32
1896524,4.64,648.55
1896565,4.15,1135.11
1896582,3.7,231.85
1896766,4.62,612.3
1897100,4.67,328.205
1897256,5.13,224.16
1897482,4.58,591.99
1897672,3.35,354.115
1897711,4.45,635.39
1898111,4.48,1546.95
1898182,4.23,1040.995
1898258,4.4,15.49
1898380,4.87,1190.9
1898426,4.18,310.905
1898783,5.05,548.55
1898820,4.42,954.43
1899200,4.8,828.415
1899212,5.41,145.975
1899403,4.02,337.445
1899504,5.04,300.55
1900075,4.51,691.385
1900418,5.0,1949.06
1900619,4.87,1022.39
1900682,5.05,1062.64
1900816,4.63,980.91
1901789,5.33,1587.93
1902129,4.55,795.755
1902230,4.43,28.935
1902350,4.45,130.035
1902649,4.77,247.82
1902659,4.63,615.77
1902724,5.0,871.095
1903354,3.76,987.4
1903864,3.98,1509.555
1905698,4.7,358.975
1905703,4.77,81.855
1905853,4.0,814.14
1905890,4.13,991.88
1907102,4.64,7618.65
1907276,4.03,1752.63
1907280,4.45,1039.87
1908581,3.37,581.035
1909911,5.03,10199.72
1910103,4.12,917.9
1910681,3.95,4559.27
1911763,4.98,1118.745
1911768,4.26,965.42
1912631,3.66,522.775
1913314,4.82,4882.77
1941237,3.58,60.0
1941881,1.47,4200.0
1945407,4.67,42100.0
1945409,4.51,3200.0
1945493,5.62,14600.0
1945498,5.82,4100.0
1945541,6.63,42000.0
1945543,6.95,9000.0
1945544,6.87,16000.0
1945545,7.21,2100.0
1947342,2.69,9200.0
1947343,3.83,5800.0
1947344,3.02,5500.0
1947345,3.32,7400.0
1947346,3.83,9000.0
1947347,4.37,4000.0
1947348,4.14,6000.0
1947393,5.8,3450.0
1947395,4.18,4550.0
1947396,3.09,39320.0
1947398,2.78,15710.0
1947537,3.57,9380.0
1947546,4.8,5900.0
1947547,4.86,6660.0
1947668,6.4,670.0
1947669,6.4,1300.0
1947670,6.58,440.0
1947671,6.37,2000.0
1947672,6.57,870.0
1947673,6.73,1400.0
1947674,6.62,1300.0
1947675,7.18,1300.0
1947676,6.02,19300.0
1947848,5.12,250.0
1947849,5.26,2300.0
1947850,5.21,900.0
1947851,5.46,150.0
1947852,5.11,2520.0
1947856,4.78,1830.0
1947857,5.1,400.0
1947858,5.15,4180.0
1947859,5.22,1380.0
1947860,5.14,1580.0
1947861,5.16,520.0
1947862,5.32,1030.0
1947863,5.09,1800.0
1947865,4.42,3170.0
1947866,4.71,300.0
1947867,4.7,1050.0
1947868,4.68,1080.0
1947869,4.96,4030.0
1947870,4.95,3420.0
1947872,4.98,1210.0
1947873,4.94,170.0
1947874,4.8,660.0
1947878,4.77,320.0
1947879,4.92,330.0
1947880,4.58,970.0
1947881,4.66,930.0
1947882,5.03,140.0
1947885,4.77,380.0
1947887,4.94,630.0
1947890,4.64,1830.0
1947892,4.51,2260.0
1947893,4.8,460.0
1947895,5.21,100.0
1947896,4.93,1370.0
1947898,4.85,2260.0
1947900,5.0,3260.0
1947901,5.03,3360.0
1947902,5.13,1650.0
1947903,4.21,1800.0
1947904,4.34,2640.0
1947908,4.96,2540.0
1947909,4.97,1060.0
1947911,5.14,300.0
1947912,5.13,120.0
1947914,5.24,1470.0
1948613,7.33,0.435
1948621,7.59,1.52
1948622,4.74,17.2
1950041,2.05,50.0
1950042,2.54,3700.0
1950148,6.34,21000.0
1950149,6.28,32700.0
1950150,6.37,8100.0
1950151,6.28,30500.0
1950152,6.49,22500.0
1950153,7.58,459.6
1951068,7.71,56.0
1951069,7.58,196.7
1951070,7.73,43.5
1951071,7.6,224.0
1951072,7.57,275.1
1951073,7.63,240.9
1951074,7.59,1820.0
1951075,7.54,154.6
1951076,7.71,73.2
1951077,7.58,195.0
1951078,7.71,83.8
1951079,7.6,123.5
1951080,7.57,170.2
1951081,7.63,281.2
1951082,7.55,700.1
1951083,7.62,186.4
1951084,7.72,40.8
1951085,7.64,170.9
1951086,7.72,52.8
1951087,7.6,71.6
1951088,7.68,182.8
1951089,7.6,133.7
1951090,7.68,592.1
1951134,7.63,115.4
1951135,7.72,36.1
1951136,7.66,77.2
1951137,7.72,40.6
1951138,7.6,92.1
1951139,7.68,392.2
1951140,7.6,320.3
1951141,7.68,1800.0
1951223,5.32,330.0
1951316,4.87,470.0
1953339,5.52,6000.0
1953974,3.5,70300.0
1955347,4.57,82.0
1955352,6.55,810.0
1955353,6.2,360.0
1955420,5.57,60.0
1955422,4.54,40.0
1955435,5.91,830.0
1955436,5.98,6040.0
1955439,6.18,3500.0
1955441,6.35,4360.0
1955851,7.51,5.1
1956337,7.64,9.27
1956338,6.23,5.4
1956339,5.71,23.0
1956340,6.92,35.3
1956343,7.49,4.0
1956344,5.67,5.2
1956345,7.66,600.0
1956346,6.14,180.0
1956347,7.81,10.0
1956396,4.89,1630.0
1956397,5.02,480.0
1956398,5.31,1210.0
1956399,5.09,1130.0
1956400,5.17,680.0
1956401,5.04,350.0
1956402,5.15,280.0
1956403,5.27,270.0
1956493,5.4,290.0
1956494,5.22,100.0
1956495,5.17,400.0
1956496,5.37,90.0
1956497,5.47,150.0
1956588,3.11,11300.0
1956589,4.45,830.0
1956590,4.01,6540.0
1956591,4.82,2810.0
1956592,4.61,4900.0
1956593,4.7,3770.0
1956594,4.37,5750.0
1956595,4.81,2740.0
1956596,3.78,2520.0
1956729,4.23,1370.0
1956730,4.19,2420.0
1956731,4.15,2730.0
1956733,4.33,260.0
1956737,4.07,210.0
1956740,4.06,70.0
1956742,4.08,180.0
1956744,4.42,180.0
1956745,3.89,60.0
1956746,3.89,140.0
1956747,4.08,2810.0
1956748,4.13,790.0
1956749,4.13,410.0
1956750,3.73,40.0
1956751,3.98,750.0
1956756,2.43,1040.0
1956757,2.98,1710.0
1956758,3.74,120.0
1956759,4.79,80.0
1956762,4.85,11.6
1956763,7.76,2.6
1956764,7.78,2.6
1956765,7.69,12.8
1956766,7.73,12.8
1956895,4.02,71.0
1956896,4.45,47.0
1956897,3.81,141.0
1956898,4.51,93.0
1956903,4.34,178.0
1956904,5.06,626.0
1956906,5.27,2701.5
1956908,4.64,585.0
1956909,4.02,2240.0
1956910,4.63,145.0
1956911,4.13,28.0
1956912,5.12,8.0
1956913,4.33,571.0
1956914,4.44,19.0
1956915,3.76,1895.0
1956916,4.4,164.0
1956917,4.66,418.0
1956918,3.97,1438.0
1956920,5.65,602.0
1956921,5.63,725.0
1956922,5.64,307.0
1956923,5.93,554.0
1956924,5.92,1862.0
1956925,5.92,1263.0
1956926,5.68,36.0
1956927,5.66,10.0
1956928,5.95,40.0
1956929,5.59,197.0
1956930,5.6,373.0
1956931,5.58,180.0
1956932,5.56,86.0
1956933,6.09,290.0
1956934,5.81,50.0
1956935,5.78,16.0
1956936,5.78,3430.0
1956938,5.86,1023.0
1956939,5.78,840.0
1956990,6.6,34.0
1956991,6.02,130.0
1956992,6.2,160.0
1956993,5.69,1200.0
1957006,7.35,12.0
1957007,7.21,16.0
1957008,7.41,12.0
1957009,7.38,12.0
1957010,5.98,80.0
1957011,6.18,80.0
1957012,6.17,80.0
1957013,6.15,42.0
1957014,6.17,42.0
1957015,6.19,42.0
1957016,6.2,42.0
1957017,6.51,34.0
1957021,4.99,6000.0
1957022,4.93,560.0
1957023,4.68,1100.0
1957024,4.73,14000.0
1957025,4.96,7600.0
1957026,4.69,16000.0
1957028,4.64,6700.0
1957029,5.18,430.0
1957030,5.39,3600.0
1957031,5.44,560.0
1957032,5.49,290.0
1957033,5.54,560.0
1957034,5.6,1500.0
1957035,5.84,230.0
1957037,5.11,110.0
1957038,5.71,840.0
1957039,5.75,610.0
1957040,4.99,760.0
1957041,4.99,2600.0
1957042,4.9,1400.0
1957141,5.23,210.0
1957142,4.79,880.0
1957143,5.46,290.0
1957144,4.99,410.0
1957145,4.99,2100.0
1957146,5.02,1100.0
1957147,5.21,460.0
1957148,5.18,90.0
1957149,5.18,280.0
1957158,5.27,3400.0
1957436,3.83,10992.0
1958000,5.82,1500.0
1958071,7.71,2900.0
1960987,5.95,4320.0
1960988,5.96,4803.0
1960989,5.54,2000.0
1960990,5.54,3778.0
1960991,6.14,3431.0
1960992,6.16,3278.0
1960993,6.32,2791.0
1960994,6.32,2671.0
1960995,6.32,1934.0
1961445,6.2,1630.0
1963671,5.28,1832.0
1963672,5.69,35.5
1963673,5.74,43.0
1963675,4.75,1157.0
1963677,5.09,116.0
1963679,5.52,42.0
1963680,5.34,95.0
1963686,5.32,57.0
1963687,5.36,100.0
1963688,5.0,500.0
1963689,5.19,1079.0
1963690,5.25,1393.5
1963691,5.79,42.0
1963692,5.77,164.0
1963694,6.18,1455.0
1963695,5.48,24.5
1963696,5.5,36.0
1963697,5.53,50.0
1963794,5.46,168.0
1963796,5.27,936.0
1963797,5.46,451.0
1963798,5.86,678.0
1964009,6.53,1815.0
1964012,6.46,2940.0
1964013,6.4,2435.0
1964015,6.67,2930.0
1964023,4.35,2590.0
1964024,4.48,4225.0
1965154,6.17,26.0
1965252,5.68,97.0
1965253,5.6,46.0
1968166,5.83,877.0
1968169,5.49,98.0
1968170,5.71,8.0
1968171,5.91,2.55
1968172,5.69,45.5
1968174,5.99,0.395
1968353,5.67,818.0
1968354,6.0,45.0
1968357,5.87,6.0
1968810,6.01,9960.0
1968926,5.85,14740.0
1968927,6.14,2800.0
1968929,5.66,6300.0
1968930,6.02,10080.0
1968932,5.88,7270.0
1968933,6.15,8790.0
1970002,6.1,11.5
1970003,6.84,13.0
1970004,6.79,11.1
1970005,7.05,3.6
1970006,5.92,6.3
1970490,4.4,6570.0
1970491,2.17,50000.0
1971330,4.34,35900.0
1971332,4.48,24900.0
1971335,4.29,25700.0
1971336,4.42,17600.0
1971337,4.48,20300.0
1971342,4.22,48300.0
1971345,4.24,19100.0
1971405,6.37,7400.0
1971406,6.87,34800.0
1971407,6.88,32100.0
1971408,6.81,28400.0
1971409,6.33,15700.0
1971410,6.37,19200.0
1971411,6.05,780.0
1971412,6.59,520.0
1971413,5.59,2500.0
1971414,5.71,29700.0
1971415,5.95,41200.0
1971416,6.07,38900.0
1971544,4.52,15400.0
1971546,3.87,88300.0
1971547,4.03,12300.0
1972604,4.34,80.0
1972605,4.18,450.0
1972606,4.8,520.0
1972607,5.04,560.0
1972608,4.95,610.0
1972609,5.45,840.0
1972610,5.37,100.0
1972611,5.49,100.0
1972612,5.73,10.0
1972621,5.08,300.0
2038807,6.08,34.2
2038808,5.64,6.5
2038809,5.61,172.0
2038810,5.62,19.6
2038811,5.63,11.6
2038812,5.72,13.4
2038813,5.52,9.9
2038814,5.89,12.6
2038815,5.44,152.0
2050934,2.47,8500.0
2054486,5.65,14.0
2054488,5.64,149.0
2054490,5.66,150.0
2054492,5.43,200.0
2054493,5.43,18.0
2054494,5.49,41.0
2054495,5.44,390.0
2054496,5.49,21.0
2054498,5.19,40.0
2054499,4.93,200.0
2054500,4.56,70.0
2054974,7.07,41.0
2054979,6.27,335.5
2058593,4.99,11676.6
2058773,4.83,14000.0
2058775,4.87,19000.0
2058777,4.79,14500.0
2058780,4.68,14000.0
2058791,4.87,14500.0
2058792,4.74,14500.0
2058794,4.79,14500.0
2061478,1.92,3950.0
2061573,5.41,10.0
2061577,5.47,22.0
2061583,5.45,13.0
2061596,7.1,1160.0
2062527,6.31,1475.0
2062528,6.21,1280.0
2062531,6.21,2645.0
2062532,6.32,1590.0
2062537,6.13,3220.0
2062539,5.94,3440.0
2062540,6.03,1910.0
2062541,5.92,2640.0
2062545,6.02,2735.0
2062546,6.07,1625.0
2062550,6.1,8880.0
2062551,6.18,1500.0
2069635,6.77,1600.0
2069636,6.61,3800.0
2070507,6.03,24000.0
2070508,6.19,6500.0
2070510,6.42,2800.0
2070511,6.44,1800.0
2070512,6.42,10000.0
2070513,6.33,3600.0
2070514,6.37,4400.0
2070516,5.71,13000.0
2070517,5.87,4100.0
2070519,6.77,410.0
2070526,3.77,293.0
2070528,4.69,633.0
2070538,4.75,978.0
2070539,4.27,679.0
2070540,4.38,334.0
2070636,4.52,104.33333333333333
2070783,1.24,109.0
2071789,5.15,5100.0
2071790,5.27,5100.0
2071791,5.04,8500.0
2071795,5.18,7300.0
2071797,4.79,1600.0
2072866,4.02,1500.0
2072955,6.26,21300.0
2072956,6.38,35900.0
2072957,6.44,10800.0
2072959,6.85,8400.0
2072960,6.72,12400.0
2072961,6.75,5700.0
2072962,6.72,8000.0
2072963,7.02,13400.0
2072964,7.1,31300.0
2072967,7.1,7300.0
2072968,6.51,3800.0
2072969,6.57,1900.0
2072970,6.63,2100.0
2072971,7.09,1700.0
2072972,6.46,9200.0
2072973,6.39,7000.0
2076157,3.64,73000.0
2076158,4.09,29000.0
2076159,3.54,29000.0
2076160,3.86,1400.0
2076161,3.79,1700.0
2076162,3.91,1300.0
2076163,3.69,19000.0
2076164,4.0,8900.0
2076165,3.85,3900.0
2076166,3.93,44000.0
2076169,3.69,12000.0
2076170,4.08,20000.0
2076172,4.41,240.0
2076174,3.94,58000.0
2076177,4.14,13000.0
2076178,3.82,7800.0
2076180,4.16,1300.0
2076181,4.27,2800.0
2076183,4.28,90.0
2076184,4.38,120.0
2076185,4.19,2400.0
2076186,4.26,45000.0
2076187,4.5,12000.0
2076294,4.57,19000.0
2076295,4.67,1800.0
2076296,4.04,15000.0
2076297,4.99,2700.0
2076298,3.98,1800.0
2076391,5.37,2000.0
2076392,5.36,2100.0
2076393,5.29,2300.0
2076394,5.28,2000.0
2076395,5.57,7700.0
2076396,5.85,2200.0
2076397,5.86,1500.0
2076398,5.77,1200.0
2076399,5.79,1300.0
2076400,6.22,4000.0
2076401,6.21,5200.0
2077179,5.77,34.0
2077180,5.9,18.0
2077181,5.75,1672.0
2077182,5.8,2874.0
2077183,5.84,3239.0
2077184,5.95,44.0
2077185,5.84,1836.0
2077186,5.85,4646.0
2077187,6.02,51.0
2077188,6.17,15.0
2077189,5.98,3421.0
2077190,6.06,1786.0
2077191,5.72,1872.0
2077192,5.87,40.0
2077193,5.71,1038.0
2077194,5.77,28.0
2078135,7.42,2000.0
2078136,5.94,16100.0
2078138,5.38,8000.0
2078139,5.36,12400.0
2078674,6.39,990.0
2078675,6.43,650.0
2078676,6.43,400.0
2078677,6.54,1410.0
2078678,5.21,6390.0
2080934,5.17,100.0
2080935,3.84,3810.0
2082583,4.87,17500.0
2082584,4.96,15100.0
2082585,4.89,1000.0
2082586,4.99,1060.0
2082587,5.05,55900.0
2082588,5.09,7700.0
2082589,4.77,15600.0
2082590,4.98,42000.0
2082591,4.98,25700.0
2082593,5.05,25400.0
2082594,4.93,33500.0
2082595,5.04,8280.0
2082596,4.6,9010.0
2082597,4.85,9280.0
2082598,5.19,64900.0
2082599,5.5,20200.0
2082600,5.03,31200.0
2082601,5.16,9690.0
2082602,4.93,11500.0
2082603,5.43,2180.0
2082604,5.18,110.0
2082750,5.95,94.0
2082752,5.96,194.0
2082766,6.09,5525.0
2082774,5.97,86.5
2082781,6.22,1135.0
2082790,5.97,1805.0
2082796,5.95,553.0
2082992,6.62,9980.0
2082994,6.16,4524.5
2082997,6.86,305.5
2082998,6.64,3630.5
2083000,6.52,3319.0
2084334,4.42,41000.0
2087630,6.95,580.0
2088872,3.5,590.0
2088893,5.16,3800.0
2088897,6.15,875.0
2088952,6.58,41000.0
2088953,6.93,7700.0
2088954,6.78,31000.0
2088955,6.67,20000.0
2088956,7.26,8400.0
2088957,7.27,5500.0
2088958,7.07,12000.0
2088959,6.63,2200.0
2088960,6.84,640.0
2088961,6.82,1300.0
2088962,6.72,20000.0
2088963,6.72,900.0
2088964,6.54,790.0
2088965,6.73,890.0
2088966,6.85,1200.0
2088967,6.69,2000.0
2088968,6.69,1000.0
2088969,6.64,450.0
2088970,6.53,5700.0
2088971,6.99,4800.0
2088972,6.97,1500.0
2088973,6.46,3400.0
2088974,6.7,43.0
2088975,6.87,345.0
2088976,6.86,3300.0
2088977,6.69,37.0
2088978,6.69,41.0
2088979,6.65,40.0
2088980,6.63,30.0
2088981,6.75,27.0
2088982,6.63,880.0
2089129,3.45,1520.0
2089130,3.7,210.0
2089131,5.75,30.0
2089132,6.12,50.0
2089133,6.09,30.0
2089134,6.12,30.0
2089135,6.57,20.0
2089136,6.44,40.0
2089304,5.76,400.0
2089305,5.8,240.0
2089306,5.94,430.0
2089307,5.94,180.0
2089308,5.8,220.0
2089309,5.89,52.0
2089310,5.54,390.0
2089311,5.72,90.0
2089312,5.63,290.0
2089313,5.88,250.0
2089314,5.92,150.0
2089315,5.71,150.0
2089316,5.72,190.0
2089317,5.38,65.0
2089318,5.72,1720.0
2089319,5.55,1300.0
2089320,5.64,870.0
2089321,5.34,710.0
2089322,5.71,110.0
2089323,5.79,690.0
2089643,6.91,2850.5
2089987,4.53,1668.0
2090437,4.89,50.0
2090438,5.24,50.0
2090439,5.36,50.0
2090440,5.46,50.0
2090441,5.57,50.0
2090442,5.42,50.0
2090443,5.63,50.0
2090444,5.71,50.0
2090445,5.42,50.0
2090446,5.56,50.0
2090447,5.64,50.0
2090448,5.53,50.0
2090449,5.67,50.0
2090450,5.76,50.0
2091028,5.8,13000.0
2091637,4.95,50.0
2091638,5.06,50.0
2091639,5.19,50.0
2091640,5.28,50.0
2091641,5.32,50.0
2091642,5.07,50.0
2091643,5.16,50.0
2091728,5.28,50.0
2091729,5.33,50.0
2091730,5.47,50.0
2091731,5.17,50.0
2091732,5.25,50.0
2091733,5.31,50.0
2091734,5.46,50.0
2091735,5.43,50.0
2091736,5.07,50.0
2091737,5.19,50.0
2091738,5.29,50.0
2091739,5.34,50.0
2091740,5.48,50.0
2091741,5.2,50.0
2091742,5.28,50.0
2091743,5.34,50.0
2091744,5.49,50.0
2091745,5.46,50.0
2091746,5.26,50.0
2091747,5.32,50.0
2091748,5.47,50.0
2091749,5.45,50.0
2091750,5.48,50.0
2091751,5.28,130.0
2091752,5.37,130.0
2091753,5.66,130.0
2091829,5.71,130.0
2091830,5.75,130.0
2091831,5.84,130.0
2091832,5.68,130.0
2091833,5.75,130.0
2091834,5.88,130.0
2091835,5.02,130.0
2091836,5.67,130.0
2091837,5.66,130.0
2091838,5.5,130.0
2091839,5.67,130.0
2091840,5.38,130.0
2091841,5.48,130.0
2091842,5.7,130.0
2091843,5.76,130.0
2091844,5.79,130.0
2091845,5.89,130.0
2091846,5.68,130.0
2091847,5.78,130.0
2091848,5.94,130.0
2091851,4.68,50.0
2093941,4.22,2000.0
2093942,4.45,4000.0
2093947,4.51,2500.0
2093948,5.0,1800.0
2093949,5.02,2200.0
2093950,5.04,2300.0
2093951,4.82,2800.0
2093953,5.08,3900.0
2093954,4.5,3300.0
2093955,4.78,3500.0
2093956,4.92,4200.0
2093957,4.59,2400.0
2093958,4.85,1500.0
2093959,5.65,3100.0
2093960,5.39,2600.0
2093961,5.47,3800.0
2093962,4.47,1800.0
2093963,4.5,2300.0
2093964,4.51,1900.0
2093965,4.57,1600.0
2093966,4.7,2300.0
2093967,4.76,1700.0
2093968,4.7,1500.0
2093969,4.49,10000.0
2093970,4.79,4400.0
2093972,4.62,900.0
2093973,4.5,1200.0
2094746,5.37,80.0
2095532,6.06,6520.0
2095533,6.09,3460.0
2095534,6.14,4120.0
2095535,6.18,3600.0
2095536,6.16,9300.0
2095537,5.93,4200.0
2095538,5.96,3600.0
2095539,6.04,9300.0
2095540,6.11,7500.0
2095541,6.05,5000.0
2095542,4.86,2100.0
2095543,4.64,5000.0
2095544,5.06,23.0
2095545,4.0,1400.0
2096862,5.52,4390.0
2096957,5.81,7250.0
2097101,5.58,1060.0
2097255,5.52,1500.0
2097367,5.93,11900.0
2097435,5.87,3860.0
2097534,6.05,10300.0
2097571,5.81,8970.0
2097905,5.91,17800.0
2097946,5.9,14900.0
2098063,4.73,72.5
2098080,5.93,4720.0
2098179,5.25,647.0
2098288,6.0,5560.0
2098343,5.76,759.0
2098416,3.8,40.2
2098510,6.05,11800.0
2098623,6.14,4560.0
2098663,5.98,5260.0
2098707,6.01,17800.0
2099526,7.22,27900.0
2099615,6.9,180.0
2099726,4.64,1300.0
2100960,4.25,600.0
2101612,4.12,800.0
2102706,4.67,500.0
2103137,6.3,36.0
2103161,5.74,91.0
2107263,4.71,15850.0
2107845,6.28,41450.0
2107944,5.88,511.0
2108446,6.75,2410.0
2108557,6.84,260.0
2108570,5.37,2400.0
2108685,4.14,1100.0
2110929,3.93,2640.0
2111033,4.82,600.0
2111698,4.46,3100.0
2112115,6.46,19.0
2114899,6.47,40.0
2115260,4.65,13600.0
2115465,4.85,80000.0
2116340,5.71,7.15
2117737,4.14,500.0
2118334,5.41,1750.0
2120544,2.82,400.0
2124451,3.88,48600.0
2125111,6.02,42.0
2127648,6.93,26.0
2127770,4.41,1300.0
2128326,4.12,400.0
2130350,7.19,12200.0
2130395,9.55,2.8
2133463,4.07,61500.0
2134372,6.94,120.0
2134809,4.53,48400.0
2135339,5.01,11540.77
2136724,4.11,1500.0
2139671,4.81,3400.0
2141530,5.94,143.0
2142412,3.86,54500.0
2142738,6.52,6.9
2143460,4.36,38950.0
2145155,5.15,4200.0
2145678,4.33,400.0
2146869,4.87,27300.0
2147441,2.06,20090.0
2152427,4.12,46450.0
2155732,4.66,26250.0
2159182,5.55,300.0
2159695,7.27,17500.0
2161175,3.93,43450.0
2163240,6.12,14.0
2164428,4.37,22500.0
2164946,6.93,30.0
2165457,5.51,14150.0
2167403,5.23,16380.0
2167858,6.05,54.0
2169873,3.75,97500.0
2171189,4.72,900.0
2171615,4.43,600.0
2172129,5.65,191.0
2172249,6.1,610.0
2178510,6.45,7.85
2179023,4.59,300.0
2179897,5.12,40650.0
2181049,4.68,600.0
2185046,4.29,21250.0
2186901,4.43,22300.0
2187734,4.48,10800.0
2188723,7.17,16400.0
2189720,5.37,11700.0
2190140,4.52,500.0
2190565,2.52,800.0
2192783,4.98,11.9
2199696,7.12,5.2
2199774,5.16,5.0
2199776,6.21,4020.0
2199781,3.96,2000.0
2199874,6.11,4960.0
2199987,5.92,1100.0
2200042,5.51,70.0
2200162,6.06,260.0
2200238,5.67,7780.0
2200246,4.46,822.0
2200303,6.18,5995.0
2200404,5.89,20.0
2200787,6.18,19620.0
2200909,5.36,34.0
2201008,5.0,28900.0
2201085,6.06,48.5
2201109,5.66,1760.0
2201121,7.01,1.1
2201253,6.04,13800.0
2201448,5.97,220.0
2201512,5.86,1380.0
2201635,5.28,74200.0
2201723,5.77,320.0
2201901,6.33,7100.0
2202237,6.65,5.6
2202450,5.62,6000.0
2202536,7.31,1700.0
2202654,5.72,380.0
2202721,5.15,7150.0
2202724,4.9,68000.0
2202765,7.38,1900.0
2202784,5.83,90.0
2202930,5.33,33.0
2203149,6.09,43.5
2203240,7.32,198.0
2203249,5.35,11300.0
2203486,5.19,35.0
2203601,6.5,15500.0
2203665,6.34,8700.0
2203712,5.24,20400.0
2203776,5.95,4920.0
2203910,5.96,210.0
2203972,6.34,2025.0
2204233,3.67,353.0
2204253,5.67,282.0
2204265,5.92,5990.0
2204331,3.0,3712.5
2204420,5.97,6.7
2204534,7.05,8000.0
2204578,6.92,12.2
2205000,6.54,8.85
2205409,5.8,268.0
2205544,4.52,39000.0
2205842,4.43,82.0
2206001,4.95,19000.0
2206011,6.86,4600.0
2206211,6.18,1.6
2206379,6.21,4390.0
2206493,6.18,2.92
2206545,6.75,13.5
2206747,4.85,8600.0
2206906,6.1,7500.0
2206965,2.78,960.0
2207010,5.05,65000.0
2207227,6.55,5800.0
2207444,4.97,1700.0
2207466,5.99,4420.0
2207655,4.19,396.0
2207672,6.41,31400.0
2207775,5.97,380.0
2207849,5.19,4.11
2207966,7.22,275.0
2207986,5.65,230.0
2208023,6.95,3200.0
2208295,4.43,59600.0
2208354,7.02,211.0
2208467,7.17,5750.0
2208476,6.32,1435.0
2208532,6.05,6450.0
2208753,4.75,7800.0
2208842,5.8,2000.0
2208920,5.87,13300.0
2209078,3.95,980.0
2209121,6.05,9100.0
2209264,7.23,2900.0
2209455,6.38,4080.0
